marca,modelo,ano,quilometragem,preco,combustivel,car_documents,tipo,transmissão,year_range,km's driven_range
Honda,Civic Oriel,2007,133980.0,1750000,Gasolina,Original,Nacional,Manual,2,5
Daihatsu,Hijet,2012,158000.0,1470000,Gasolina,Original,Importado,Automatic,3,6
Daihatsu,Mira,2013,1655.0,510000,Gasolina,Original,Importado,Automatic,4,1
Suzuki,Wagon R,2014,140000.0,1550000,Gasolina,Original,Nacional,Manual,4,5
Suzuki,Wagon R,2017,69000.0,1890000,Gasolina,Original,Nacional,Manual,5,3
Hyundai,Santro,2007,150000.0,1015000,Gasolina,Original,Nacional,Manual,2,5
Honda,City IVTEC,2015,39737.0,3150000,Gasolina,Original,Nacional,Manual,4,2
Toyota,Corrolla Altis,2019,98000.0,4250000,Gasolina,Original,Nacional,Automatic,5,4
Daihatsu,Move,2018,138700.0,2900000,Gasolina,Original,Importado,Automatic,5,5
Suzuki,Bolan,2017,23500.0,1175000,Gasolina,Original,Nacional,Manual,5,1
Daihatsu,Mira,2014,179000.0,2200000,Gasolina,Original,Importado,Automatic,4,6
Daihatsu,Cuore,2009,23000.0,1080000,Gasolina,Original,Nacional,Manual,3,1
Suzuki,Alto,2019,69000.0,1995000,Gasolina,Original,Nacional,Manual,5,3
Suzuki,Mehran VXR,2008,12345.0,690000,Gasolina,Duplicate,Importado,Manual,2,1
Hyundai,Santro,2004,270000.0,850000,Gasolina,Original,Importado,Manual,1,10
Toyota,Corolla GLI,2012,140000.0,2550000,Gasolina,Original,Nacional,Manual,3,5
Suzuki,Mehran VXR,2018,73000.0,1090000,Gasolina,Original,Nacional,Manual,5,3
Toyota,Corolla GLI,2017,55000.0,4050000,Gasolina,Original,Nacional,Automatic,5,2
Daihatsu,Cuore,2004,123456.0,520000,Gasolina,Original,Nacional,Manual,1,5
Suzuki,Bolan,2006,44444.0,485000,Gasolina,Original,Nacional,Manual,2,2
Suzuki,Cultus VXR,2013,45000.0,1400000,Gasolina,Original,Nacional,Manual,4,2
Toyota,Altis Grande,2016,116000.0,4350000,Gasolina,Original,Nacional,Automatic,4,4
Suzuki,Alto,2022,26000.0,2425000,Gasolina,Original,Nacional,Manual,6,1
Hyundai,Santro,2003,73137.0,950000,Gasolina,Original,Nacional,Manual,1,3
Suzuki,Cultus VXR,2007,125000.0,750000,Gasolina,Original,Nacional,Manual,2,5
Toyota,Corolla GLI,2002,200000.0,1750000,Gasolina,Original,Nacional,Manual,1,7
Honda,City IVTEC,2018,62000.0,3750000,Gasolina,Original,Nacional,Automatic,5,3
Daihatsu,Move,2013,120671.0,2100000,Gasolina,Original,Importado,Automatic,4,5
KIA,Spectra,2003,150000.0,600000,Gasolina,Original,Importado,Manual,1,5
Hyundai,Santro,2004,50000.0,1050000,Gasolina,Original,Nacional,Manual,1,2
Toyota,Corrolla Altis,2019,76000.0,5000000,Gasolina,Original,Nacional,Automatic,5,3
Chevrolet,Exclusive,2005,80000.0,460000,Gasolina,Original,Importado,Manual,2,3
Daihatsu,Move,2013,81000.0,2225000,Gasolina,Original,Importado,Automatic,4,3
FAW,X-PV,2016,128000.0,800000,Gasolina,Original,Nacional,Manual,4,5
Honda,City IVTEC,2016,76300.0,2990000,Gasolina,Original,Nacional,Manual,4,3
Honda,City IVTEC,2021,28450.0,4500000,Gasolina,Original,Nacional,Automatic,6,1
Toyota,Corrolla Altis,2009,129000.0,2225000,Gasolina,Original,Nacional,Automatic,3,5
Suzuki,Swift,2018,85900.0,2050000,Gasolina,Original,Nacional,Manual,5,3
Suzuki,Bolan,2016,50000.0,1100000,Gasolina,Original,Nacional,Manual,4,2
Daihatsu,Mira,2014,105000.0,2120000,Gasolina,Original,Importado,Automatic,4,4
Toyota,Corolla XLI,2015,200000.0,3050000,Gasolina,Original,Nacional,Manual,4,7
Suzuki,Bolan,2015,11111.0,925000,Gasolina,Original,Nacional,Manual,4,1
Suzuki,Cultus VXR,2008,250000.0,850000,Gasolina,Original,Nacional,Manual,2,10
Toyota,Corrolla Altis,2020,36800.0,4800000,Gasolina,Original,Nacional,Automatic,5,2
Honda,City IVTEC,2015,72000.0,2875000,Gasolina,Original,Importado,Manual,4,3
Suzuki,Swift,2014,119000.0,1790000,Gasolina,Original,Nacional,Manual,4,4
Honda,City IVTEC,2017,98100.0,3250000,Gasolina,Original,Nacional,Manual,5,4
Honda,City Aspire,2019,49000.0,3600000,Gasolina,Original,Nacional,Automatic,5,2
Honda,City IVTEC,2011,123000.0,2500000,Gasolina,Original,Nacional,Manual,3,5
Honda,Civic Prosmetic,2017,63500.0,4550000,Gasolina,Original,Importado,Automatic,5,3
Mitsubishi,Pajero Mini,2000,150000.0,1190000,Gasolina,Original,Importado,Automatic,1,5
Toyota,Passo,2015,92000.0,3000000,Gasolina,Original,Importado,Automatic,4,4
Suzuki,Every,2007,100000.0,950000,Gasolina,Original,Importado,Manual,2,4
Toyota,Yaris,2021,90000.0,4450000,Gasolina,Original,Nacional,Automatic,6,3
Suzuki,Wagon R,2018,50000.0,2070000,Gasolina,Original,Nacional,Manual,5,2
Suzuki,Bolan,2017,129000.0,1195000,Gasolina,Original,Nacional,Manual,5,5
Daihatsu,Move,2015,200000.0,2225000,Gasolina,Original,Importado,Automatic,4,7
Honda,City Aspire,2017,102000.0,3700000,Gasolina,Original,Nacional,Automatic,5,4
Suzuki,Every,2016,1000.0,1675000,Gasolina,Original,Importado,Manual,4,1
Mercedes,E Class,2000,150000.0,2200000,Gasolina,Original,Importado,Automatic,1,5
Suzuki,Every,2010,200000.0,2500000,Gasolina,Original,Importado,Automatic,3,7
Suzuki,Alto,2010,69000.0,900000,Gasolina,Original,Importado,Manual,3,3
Toyota,Yaris,2020,21000.0,4750000,Gasolina,Original,Importado,Automatic,5,1
Suzuki,Swift,2010,10000.0,1580000,Gasolina,Original,Importado,Manual,3,1
Suzuki,Wagon R,2022,24000.0,3200000,Gasolina,Original,Nacional,Automatic,6,1
Honda,Civic Prosmetic,2001,220000.0,1175000,Gasolina,Original,Nacional,Automatic,1,8
Suzuki,Cultus VXR,2005,111111.0,790000,Gasolina,Original,Nacional,Manual,2,4
Honda,Civic Prosmetic,2009,150000.0,1950000,Gasolina,Original,Nacional,Automatic,3,5
Suzuki,Bolan,2006,100000.0,740000,Gasolina,Original,Nacional,Manual,2,4
Honda,Civic Prosmetic,2007,123456.0,1880000,Gasolina,Original,Nacional,Automatic,2,5
Suzuki,Cultus VXR,2003,170000.0,685000,Gasolina,Original,Nacional,Manual,1,6
Daihatsu,Cuore,2004,100000.0,700000,Gasolina,Original,Nacional,Manual,1,4
Toyota,Passo,2018,61000.0,3680000,Gasolina,Original,Importado,Automatic,5,3
Suzuki,Wagon R,2017,56000.0,2050000,Gasolina,Original,Importado,Automatic,5,2
Daihatsu,Mira,2019,5000.0,3550000,Gasolina,Original,Importado,Automatic,5,1
Suzuki,Bolan,2014,62000.0,1395000,Gasolina,Original,Nacional,Manual,4,3
Toyota,Corolla XLI,2011,98765.0,2250000,Gasolina,Original,Importado,Manual,3,4
Suzuki,Cultus VXR,2007,99000.0,700000,Gasolina,Original,Nacional,Manual,2,4
Suzuki,Bolan,2015,123456.0,725000,Gasolina,Original,Nacional,Manual,4,5
Honda,City Aspire,2020,54000.0,4225000,Gasolina,Original,Nacional,Automatic,5,2
Honda,City IDSI,2007,228000.0,1690000,Gasolina,Original,Nacional,Manual,2,10
Daihatsu,Hijet,2012,91000.0,1385000,Gasolina,Original,Importado,Automatic,3,4
Suzuki,Swift,2020,75000.0,2450000,Gasolina,Original,Nacional,Manual,5,3
Honda,City Aspire,2010,80000.0,1990000,Gasolina,Original,Nacional,Manual,3,3
Daihatsu,Hijet,2013,78000.0,1510000,Gasolina,Original,Importado,Automatic,4,3
Hyundai,Santro,2007,173000.0,880000,Gasolina,Original,Nacional,Manual,2,6
Honda,Civic Oriel,2015,76000.0,3150000,Gasolina,Original,Nacional,Automatic,4,3
Daihatsu,Cuore,2007,400000.0,700000,Gasolina,Original,Importado,Manual,2,14
Suzuki,Alto,2009,1234.0,780000,Gasolina,Original,Nacional,Manual,3,1
Suzuki,Alto,2007,80000.0,1620000,Gasolina,Original,Importado,Automatic,2,3
Mitsubishi,Lancer,2005,70000.0,1370000,Gasolina,Original,Importado,Manual,2,3
Toyota,Yaris,2020,6000.0,4650000,Gasolina,Original,Importado,Automatic,5,1
Toyota,Corolla GLI,2011,120000.0,2190000,Gasolina,Original,Nacional,Manual,3,4
Toyota,Yaris,2020,21500.0,4375000,Gasolina,Original,Nacional,Automatic,5,1
Suzuki,Alto,2007,12345.0,750000,Gasolina,Original,Importado,Manual,2,1
Suzuki,Wagon R,2016,103000.0,1950000,Gasolina,Original,Nacional,Manual,4,4
Daihatsu,Cuore,2007,178000.0,1000000,Gasolina,Original,Nacional,Automatic,2,6
Toyota,Corolla XLI,2018,85000.0,4050000,Gasolina,Original,Nacional,Manual,5,3
Honda,City Aspire,2015,131000.0,3025000,Gasolina,Original,Importado,Automatic,4,5
Suzuki,Bolan,2002,10000.0,650000,Gasolina,Original,Nacional,Manual,1,1
Changan,Karvaan,2020,14000.0,1885000,Gasolina,Original,Importado,Manual,5,1
Toyota,Corrolla Altis,2017,35000.0,4800000,Gasolina,Original,Nacional,Automatic,5,2
Hyundai,Santro,2003,100000.0,690000,Gasolina,Original,Nacional,Manual,1,4
Suzuki,Mehran VXR,2008,80000.0,725000,Gasolina,Original,Nacional,Manual,2,3
Toyota,Corolla GLI,2016,74000.0,3700000,Gasolina,Original,Nacional,Automatic,4,3
Changan,Karvaan,2021,59000.0,2250000,Gasolina,Original,Nacional,Manual,6,2
Daihatsu,Move,2013,145000.0,1990000,Gasolina,Original,Importado,Automatic,4,5
Toyota,Corolla XLI,2016,163000.0,3050000,Gasolina,Original,Importado,Manual,4,6
Daihatsu,Mira,2011,154000.0,2100000,Gasolina,Original,Importado,Automatic,3,6
Daihatsu,Move,2019,19000.0,3300000,Gasolina,Original,Importado,Automatic,5,1
Suzuki,Every,2011,89000.0,1650000,Gasolina,Original,Importado,Automatic,3,3
Suzuki,Wagon R,2018,82000.0,2360000,Gasolina,Original,Nacional,Manual,5,3
Suzuki,Bolan,2015,60500.0,950000,Gasolina,Original,Nacional,Manual,4,3
Suzuki,Baleno,2004,250000.0,900000,Gasolina,Original,Nacional,Manual,1,10
Suzuki,Mehran VXR,2008,135000.0,770000,Gasolina,Original,Nacional,Manual,2,5
Daihatsu,Move,2012,90000.0,1935000,Gasolina,Original,Importado,Automatic,3,3
Honda,City IVTEC,2016,26000.0,3400000,Gasolina,Original,Importado,Manual,4,1
Daihatsu,Mira,2020,40000.0,3540000,Gasolina,Original,Importado,Automatic,5,2
Suzuki,Mehran VXR,2017,45000.0,1350000,Gasolina,Original,Nacional,Manual,5,2
Suzuki,Bolan,2020,14000.0,1780000,Gasolina,Original,Nacional,Manual,5,1
Honda,City IDSI,2009,179000.0,1665000,Gasolina,Original,Nacional,Manual,3,6
Hyundai,Santro,2004,140000.0,1200000,Gasolina,Original,Nacional,Manual,1,5
Hyundai,Santro,2006,12345.0,970000,Gasolina,Original,Nacional,Manual,2,1
Toyota,Passo,2020,51000.0,3880000,Gasolina,Original,Importado,Automatic,5,2
Daihatsu,Cuore,2005,80000.0,800000,Gasolina,Original,Nacional,Manual,2,3
Daihatsu,Cuore,2003,45000.0,550000,Gasolina,Original,Nacional,Manual,1,2
Daihatsu,Mira,2017,66000.0,2680000,Gasolina,Original,Importado,Automatic,5,3
Suzuki,Bolan,2011,80000.0,795000,Gasolina,Original,Nacional,Manual,3,3
Toyota,Corolla GLI,2012,85000.0,2150000,Gasolina,Original,Importado,Manual,3,3
Daihatsu,Cuore,2011,103000.0,945000,Gasolina,Original,Nacional,Manual,3,4
Toyota,Corolla GLI,2015,95500.0,3100000,Gasolina,Original,Importado,Manual,4,4
Suzuki,Alto,2007,270000.0,1030000,Gasolina,Original,Nacional,Manual,2,10
Suzuki,Swift,2019,93346.0,2500000,Gasolina,Original,Nacional,Manual,5,4
Hyundai,Santro,2004,100000.0,780000,Gasolina,Original,Nacional,Manual,1,4
Suzuki,Wagon R,2021,50000.0,2850000,Gasolina,Original,Nacional,Manual,6,2
Hyundai,Santro,2002,148000.0,1050000,Gasolina,Original,Importado,Manual,1,5
Toyota,Corolla XLI,2012,81000.0,2480000,Gasolina,Original,Nacional,Manual,3,3
Suzuki,Wagon R,2017,104000.0,1930000,Gasolina,Original,Nacional,Manual,5,4
Suzuki,Alto,2003,120000.0,525000,Gasolina,Original,Nacional,Manual,1,4
Honda,Civic Prosmetic,2011,150000.0,2050000,Gasolina,Original,Nacional,Automatic,3,5
Toyota,Yaris,2021,13000.0,4100000,Gasolina,Original,Nacional,Manual,6,1
Toyota,Altis Grande,2017,75214.0,4649000,Gasolina,Original,Nacional,Automatic,5,3
KIA,Classic,2002,12345.0,425000,Gasolina,Original,Nacional,Manual,1,1
KIA,Sportage,2004,100000.0,1400000,Gasolina,Original,Nacional,Automatic,1,4
Honda,City Aspire,2021,6400.0,4900000,Gasolina,Original,Nacional,Automatic,6,1
Daihatsu,Mira,2018,80000.0,3125000,Gasolina,Original,Importado,Automatic,5,3
Daihatsu,Mira,2017,66000.0,2900000,Gasolina,Original,Importado,Automatic,5,3
Honda,City IDSI,2007,125343.0,1870000,Gasolina,Original,Nacional,Automatic,2,5
Suzuki,Swift,2012,115000.0,1850000,Gasolina,Original,Importado,Manual,3,4
Toyota,Altis Grande,2015,159000.0,4150000,Gasolina,Original,Nacional,Automatic,4,6
Suzuki,Alto,2009,100000.0,1490000,Gasolina,Original,Importado,Automatic,3,4
Changan,Alsvin,2021,23495.0,4100000,Gasolina,Original,Importado,Automatic,6,1
Daihatsu,Move,2014,83000.0,2165000,Gasolina,Original,Importado,Automatic,4,3
Changan,Karvaan,2021,65000.0,2390000,Gasolina,Original,Importado,Manual,6,3
Toyota,Corolla XLI,2014,230000.0,2450000,Gasolina,Original,Nacional,Manual,4,10
Hyundai,Santro,2003,120000.0,720000,Gasolina,Original,Nacional,Manual,1,4
Honda,City IVTEC,2019,80000.0,4000000,Gasolina,Original,Importado,Automatic,5,3
Hyundai,Santro,2007,110000.0,950000,Gasolina,Original,Nacional,Manual,2,4
KIA,Spectra,2001,90000.0,700000,Gasolina,Original,Importado,Manual,1,3
Suzuki,Mehran VXR,2018,1234.0,1130000,Gasolina,Original,Nacional,Manual,5,1
Toyota,Corrolla Altis,2017,10699.0,3850000,Gasolina,Original,Nacional,Automatic,5,1
Honda,City IVTEC,2019,44000.0,3750000,Gasolina,Original,Nacional,Automatic,5,2
Toyota,Corrolla Altis,2004,178000.0,1690000,Gasolina,Original,Nacional,Manual,1,6
Toyota,Yaris,2020,49000.0,4200000,Gasolina,Original,Nacional,Automatic,5,2
Suzuki,Alto,2010,159000.0,850000,Gasolina,Original,Nacional,Manual,3,6
Toyota,Corolla XLI,2010,236500.0,2370000,Gasolina,Original,Nacional,Manual,3,10
Toyota,Corolla XLI,2009,175000.0,2125000,Gasolina,Original,Nacional,Manual,3,6
Suzuki,Mehran VXR,2018,54000.0,1230000,Gasolina,Original,Nacional,Manual,5,2
Suzuki,Bolan,2007,65000.0,650000,Gasolina,Original,Importado,Manual,2,3
Suzuki,Mehran VXR,2006,55000.0,630000,GNV,Original,Nacional,Manual,2,2
Daihatsu,Cuore,2004,184000.0,540000,Gasolina,Original,Nacional,Manual,1,7
Daihatsu,Hijet,2016,87000.0,2000000,Gasolina,Original,Importado,Automatic,4,3
Suzuki,Alto,2011,94000.0,1025000,Gasolina,Original,Nacional,Manual,3,4
Toyota,Corolla GLI,2012,105000.0,2500000,Gasolina,Original,Nacional,Manual,3,4
Honda,City IVTEC,2013,77000.0,2450000,Gasolina,Original,Nacional,Manual,4,3
Suzuki,Ravi,2017,160000.0,1400000,Gasolina,Original,Nacional,Manual,5,6
Honda,Civic Prosmetic,2015,57887.0,4075000,Gasolina,Original,Nacional,Automatic,4,2
Suzuki,Bolan,2015,30000.0,744000,Gasolina,Original,Nacional,Manual,4,1
Suzuki,Swift,2011,97500.0,1540000,Gasolina,Original,Nacional,Manual,3,4
Chevrolet,Exclusive,2004,12500.0,665000,Gasolina,Original,Nacional,Manual,1,1
Suzuki,Bolan,2009,1000.0,750000,Gasolina,Original,Importado,Manual,3,1
Toyota,Yaris,2020,56000.0,3850000,Gasolina,Original,Nacional,Automatic,5,2
Daihatsu,Mira,2006,167000.0,1540000,Gasolina,Original,Importado,Automatic,2,6
Suzuki,Every,2008,75000.0,1550000,Gasolina,Original,Nacional,Manual,2,3
Toyota,Corolla GLI,2019,85000.0,4023000,Gasolina,Original,Nacional,Manual,5,3
Toyota,Corolla GLI,2016,90000.0,3450000,Gasolina,Original,Nacional,Automatic,4,3
Daihatsu,Cuore,2005,10000.0,1070000,Gasolina,Original,Importado,Automatic,2,1
Suzuki,Wagon R,2022,11344.0,3215000,Gasolina,Original,Nacional,Automatic,6,1
Honda,City IDSI,2004,243000.0,1550000,Gasolina,Original,Importado,Manual,1,10
Hyundai,Santro,2001,100000.0,530000,Gasolina,Original,Importado,Manual,1,4
Honda,Civic Oriel,2001,150000.0,1300000,Gasolina,Original,Importado,Automatic,1,5
KIA,Picanto,2021,43000.0,2530000,Gasolina,Original,Nacional,Manual,6,2
Honda,Civic Prosmetic,2005,145000.0,1680000,Gasolina,Original,Nacional,Automatic,2,5
Suzuki,Swift,2017,73800.0,2380000,Gasolina,Original,Nacional,Automatic,5,3
Suzuki,Alto,2022,27800.0,2450000,Gasolina,Original,Nacional,Manual,6,1
KIA,Sportage,2005,2000.0,1420000,Gasolina,Original,Nacional,Manual,2,1
Suzuki,Alto,2019,67000.0,2050000,Gasolina,Original,Nacional,Manual,5,3
Toyota,Corolla GLI,2014,224500.0,2600000,Gasolina,Original,Nacional,Manual,4,9
Toyota,Yaris,2022,13400.0,4650000,Gasolina,Original,Nacional,Automatic,6,1
Suzuki,Mehran VXR,2009,76086.0,870000,Gasolina,Original,Nacional,Manual,3,3
Honda,City IVTEC,2015,127118.0,2750000,Gasolina,Original,Nacional,Automatic,4,5
Mitsubishi,Minica,2016,98000.0,1290000,Gasolina,Original,Importado,Automatic,4,4
Toyota,Corrolla Altis,2012,96000.0,3000000,Gasolina,Original,Nacional,Automatic,3,4
Hyundai,Santro,2002,100000.0,800000,Gasolina,Original,Importado,Manual,1,4
Honda,City IVTEC,2021,14500.0,4550000,Gasolina,Original,Importado,Automatic,6,1
Toyota,Altis Grande,2015,92700.0,4180000,Gasolina,Original,Nacional,Automatic,4,4
Toyota,Yaris,2021,40000.0,4600000,Gasolina,Original,Nacional,Automatic,6,2
Toyota,Passo,2016,75000.0,3050000,Gasolina,Original,Importado,Automatic,4,3
Suzuki,Wagon R,2018,66000.0,2100000,Gasolina,Original,Importado,Manual,5,3
Honda,City Vario,2003,200000.0,1090000,Gasolina,Original,Importado,Automatic,1,7
Suzuki,Swift,2017,50000.0,1850000,Gasolina,Original,Nacional,Manual,5,2
Honda,City IVTEC,2021,17300.0,4200000,Gasolina,Original,Nacional,Manual,6,1
Suzuki,Bolan,2013,75000.0,745000,Gasolina,Original,Nacional,Manual,4,3
Daihatsu,Hijet,2013,100000.0,1575000,Gasolina,Original,Importado,Automatic,4,4
Honda,Civic Prosmetic,2005,75000.0,1250000,Gasolina,Original,Importado,Manual,2,3
Suzuki,Bolan,2006,100000.0,495000,Gasolina,Original,Importado,Manual,2,4
Suzuki,Alto,2021,37000.0,2500000,Gasolina,Original,Nacional,Automatic,6,2
Honda,City IVTEC,2018,145000.0,3375000,Gasolina,Original,Nacional,Manual,5,5
Suzuki,Mehran VXR,2007,20000.0,650000,Gasolina,Original,Nacional,Manual,2,1
Honda,City IVTEC,2008,166000.0,2300000,Gasolina,Original,Nacional,Automatic,2,6
Daihatsu,Terios Kid,2007,97000.0,1700000,Gasolina,Original,Importado,Manual,2,4
Suzuki,Swift,2016,140000.0,2049000,Gasolina,Original,Nacional,Manual,4,5
Honda,City IVTEC,2016,84000.0,2720000,Gasolina,Original,Nacional,Manual,4,3
Daihatsu,Move,2013,112000.0,2200000,Gasolina,Original,Importado,Automatic,4,4
Toyota,Corrolla Altis,2004,178000.0,1690000,Gasolina,Original,Nacional,Manual,1,6
Changan,Karvaan,2022,1500.0,2790000,Gasolina,Original,Nacional,Manual,6,1
Daihatsu,Mira,2020,13600.0,3700000,Gasolina,Original,Importado,Automatic,5,1
Hyundai,Santro,2005,165000.0,1025000,Gasolina,Original,Importado,Automatic,2,6
Toyota,Corolla GLI,2011,145000.0,2200000,Gasolina,Original,Nacional,Manual,3,5
Toyota,Corrolla Altis,2016,80800.0,4500000,Gasolina,Original,Nacional,Automatic,4,3
Honda,City IVTEC,2018,77500.0,3150000,Gasolina,Original,Nacional,Manual,5,3
Suzuki,Mehran VXR,2017,49000.0,1170000,Gasolina,Original,Nacional,Manual,5,2
Changan,Karvaan,2021,21000.0,2350000,Gasolina,Original,Nacional,Manual,6,1
Suzuki,Wagon R,2020,37000.0,2690000,Gasolina,Original,Importado,Manual,5,2
Suzuki,Alto,2021,19465.0,2730000,Gasolina,Original,Nacional,Automatic,6,1
Daihatsu,Hijet,2011,335350.0,980000,Gasolina,Original,Importado,Manual,3,12
Toyota,Yaris,2021,31000.0,3950000,Gasolina,Original,Nacional,Automatic,6,2
Daihatsu,Mira,2011,45000.0,2200000,Gasolina,Original,Importado,Automatic,3,2
Suzuki,Alto,2005,300000.0,630000,Gasolina,Original,Nacional,Manual,2,10
Daihatsu,Hijet,2016,100000.0,1180000,Gasolina,Original,Importado,Automatic,4,4
Daihatsu,Mira,2019,82000.0,2350000,Gasolina,Original,Importado,Automatic,5,3
Changan,Alsvin,2022,7500.0,4025000,Gasolina,Original,Nacional,Automatic,6,1
Daihatsu,Cuore,2011,220000.0,915000,Gasolina,Original,Nacional,Manual,3,8
Suzuki,Wagon R,2018,105000.0,2140000,Gasolina,Original,Nacional,Manual,5,4
Suzuki,Baleno,2002,65000.0,985000,Gasolina,Original,Nacional,Manual,1,3
Mitsubishi,Ek Wagon,2013,100000.0,1900000,Gasolina,Original,Importado,Automatic,4,4
Suzuki,Bolan,2010,75986.0,840000,Gasolina,Original,Nacional,Manual,3,3
Suzuki,Swift,2010,118000.0,1670000,Gasolina,Original,Importado,Manual,3,4
Daihatsu,Cuore,2007,150000.0,850000,Gasolina,Original,Importado,Manual,2,5
Toyota,Corolla GLI,2017,90000.0,3750000,Gasolina,Original,Nacional,Manual,5,3
Suzuki,Wagon R,2017,197000.0,1950000,Gasolina,Original,Nacional,Manual,5,7
Mitsubishi,Lancer,2003,114000.0,1425000,Gasolina,Original,Importado,Manual,1,4
KIA,Classic,2001,40000.0,450000,Gasolina,Original,Nacional,Manual,1,2
Mitsubishi,Lancer,2006,186000.0,1000000,Gasolina,Original,Importado,Manual,2,7
Daihatsu,Mira,2008,65000.0,1600000,Gasolina,Original,Importado,Automatic,2,3
Suzuki,Alto,2011,140000.0,1200000,Gasolina,Original,Nacional,Manual,3,5
Toyota,Passo,2021,86000.0,3450000,Gasolina,Original,Importado,Automatic,6,3
Toyota,Yaris,2020,42000.0,4150000,Gasolina,Original,Nacional,Automatic,5,2
Daihatsu,Cuore,2004,260000.0,650000,Gasolina,Original,Importado,Manual,1,10
Honda,City Aspire,2016,72000.0,3200000,Gasolina,Original,Importado,Manual,4,3
Daihatsu,Cuore,2008,248000.0,990000,Gasolina,Original,Importado,Manual,2,10
Suzuki,Mehran VXR,2004,123123.0,495000,Gasolina,Original,Nacional,Manual,1,5
Honda,Civic Oriel,2000,100000.0,1060000,Gasolina,Original,Nacional,Manual,1,4
Suzuki,Wagon R,2017,75548.0,2150000,Gasolina,Original,Nacional,Manual,5,3
Changan,Karvaan,2021,81000.0,2170000,Gasolina,Original,Nacional,Manual,6,3
Toyota,Altis Grande,2016,109000.0,4450000,Gasolina,Original,Nacional,Automatic,4,4
Suzuki,Alto,2014,3000.0,930000,Gasolina,Original,Importado,Manual,4,1
Suzuki,Bolan,2017,53000.0,1325000,Gasolina,Original,Nacional,Manual,5,2
Toyota,Yaris,2007,195000.0,2250000,Gasolina,Original,Importado,Automatic,2,7
Changan,Alsvin,2022,35000.0,4300000,Gasolina,Original,Importado,Automatic,6,2
Toyota,Passo,2010,82000.0,1975000,Gasolina,Original,Importado,Automatic,3,3
Suzuki,Alto,2010,65000.0,1625000,Gasolina,Original,Nacional,Manual,3,3
Daihatsu,Mira,2014,66692.0,2170000,Gasolina,Original,Importado,Automatic,4,3
